v8-version,4,4,63,30,0
code-creation,Stub,2,0x23d2c951160,385,"CallApiGetterStub"
code-creation,Handler,3,0x23d2c951300,188,"name"
tick,0xbe568b,109647,0,0x7ffd80fe33d0,2,0xc52c10,0x23d2c95103a,0x23d2c950bcf,0x23d2c94fdd9
code-creation,LazyCompile,0,0x23d2c9513c0,476,"captureStackTrace native messages.js:752:34",0x1bfaef80bc0,~
code-creation,LazyCompile,0,0x23d2c9515a0,1328,"defineProperty native v8natives.js:894:30",0x1bfaef45658,~
code-creation,LazyCompile,0,0x23d2c951ae0,2292,"ToPropertyDescriptor native v8natives.js:322:30",0x1bfaef44968,~
code-creation,LazyCompile,0,0x23d2c9523e0,516,"PropertyDescriptor native v8natives.js:369:28",0x1bfaef44a88,~
code-disable-optimization,"IN","Call to a JavaScript runtime function"
code-creation,Stub,2,0x23d2c952600,234,"CallFunctionStub_Args3"
code-creation,LazyCompile,0,0x23d2c952700,684,"IN native runtime.js:344:15",0x1bfaef3dc88,
tick,0x7fcd18c90187,110790,0,0x10a00b0,2,0xc52c10,0x23d2c951c3f,0x23d2c951a2b,0x23d2c951513,0x23d2c95103a,0x23d2c950bcf,0x23d2c94fdd9
code-creation,LazyCompile,0,0x23d2c9529c0,276,"PropertyDescriptor_SetConfigurable native v8natives.js:431:44",0x1bfaef471c0,~
code-creation,Stub,12,0x23d2c952ae0,222,"CompareICStub"
code-creation,LazyCompile,0,0x23d2c952bc0,276,"PropertyDescriptor_SetGetter native v8natives.js:441:47",0x1bfaef47370,~
code-creation,LazyCompile,0,0x23d2c952ce0,276,"PropertyDescriptor_SetSetter native v8natives.js:451:47",0x1bfaef47520,~
code-creation,LazyCompile,0,0x23d2c952e00,300,"IsInconsistentDescriptor native v8natives.js:283:34",0x1bfaef447b8,~
code-creation,LazyCompile,0,0x23d2c952f40,396,"IsAccessorDescriptor native v8natives.js:271:30",0x1bfaef44608,~
code-creation,LazyCompile,0,0x23d2c9530e0,260,"PropertyDescriptor_HasGetter native v8natives.js:448:50",0x1bfaef47490,~
code-creation,LazyCompile,0,0x23d2c953200,396,"IsDataDescriptor native v8natives.js:275:26",0x1bfaef44698,~
tick,0x7fcd18c90187,111843,0,0x10a00b0,2,0xc52c10,0x23d2c952ed7,0x23d2c952303,0x23d2c951a2b,0x23d2c951513,0x23d2c95103a,0x23d2c950bcf,0x23d2c94fdd9
code-creation,LazyCompile,0,0x23d2c9533a0,260,"PropertyDescriptor_HasValue native v8natives.js:407:48",0x1bfaef46dd0,~
code-creation,LazyCompile,0,0x23d2c9534c0,260,"PropertyDescriptor_HasWritable native v8natives.js:427:54",0x1bfaef47130,~
code-creation,LazyCompile,0,0x23d2c9535e0,580,"DefineOwnProperty native v8natives.js:770:27",0x1bfaef45148,~
code-creation,LazyCompile,0,0x23d2c953840,7988,"DefineObjectProperty native v8natives.js:549:30",0x1bfaef45028,~
code-creation,LazyCompile,0,0x23d2c955780,940,"ConvertDescriptorArrayToDescriptor native v8natives.js:462:44",0x1bfaef44b18,~
tick,0xa57a31,112859,0,0x7ffd80fe3970,2,0xc52c10,0x23d2c954da0,0x23d2c953804,0x23d2c951a6d,0x23d2c951513,0x23d2c95103a,0x23d2c950bcf,0x23d2c94fdd9
code-creation,LazyCompile,0,0x23d2c955b40,260,"PropertyDescriptor_HasEnumerable native v8natives.js:417:58",0x1bfaef46f80,~
code-disable-optimization,"BIT_OR","Call to a JavaScript runtime function"
code-creation,LazyCompile,0,0x23d2c955c60,484,"BIT_OR native runtime.js:261:23",0x1bfaef3d538,
code-creation,LazyCompile,0,0x23d2c955e60,260,"PropertyDescriptor_HasConfigurable native v8natives.js:435:62",0x1bfaef47250,~
code-creation,LazyCompile,0,0x23d2c955f80,260,"PropertyDescriptor_IsConfigurable native v8natives.js:438:60",0x1bfaef472e0,~
code-creation,Stub,3,0x23d2c9560a0,120,"LoadConstantStub"
code-creation,Handler,3,0x23d2c956120,164,"hasValue"
code-creation,Stub,3,0x23d2c9561e0,112,"LoadFieldStub"
tick,0x7fcd18c90187,113885,0,0x7ffd00000000,0,0xb772e0,0x23d2c953456,0x23d2c953315,0x23d2c95509b,0x23d2c953804,0x23d2c951a6d,0x23d2c951513,0x23d2c95103a,0x23d2c950bcf,0x23d2c94fdd9
code-creation,Stub,3,0x23d2c956260,120,"LoadConstantStub"
code-creation,Handler,3,0x23d2c9562e0,164,"hasWritable"
code-creation,Stub,3,0x23d2c9563a0,112,"LoadFieldStub"
code-creation,LazyCompile,0,0x23d2c956420,356,"IsGenericDescriptor native v8natives.js:279:29",0x1bfaef44728,~
code-creation,Stub,3,0x23d2c9565a0,120,"LoadConstantStub"
code-creation,Handler,3,0x23d2c956620,164,"hasGetter"
code-creation,Stub,3,0x23d2c9566e0,112,"LoadFieldStub"
code-creation,LazyCompile,0,0x23d2c956760,260,"PropertyDescriptor_GetGetter native v8natives.js:445:47",0x1bfaef47400,~
tick,0x7fcd18c90187,114922,0,0x10a00b0,2,0xc52c10,0x23d2c9554d2,0x23d2c953804,0x23d2c951a6d,0x23d2c951513,0x23d2c95103a,0x23d2c950bcf,0x23d2c94fdd9
code-creation,LazyCompile,0,0x23d2c956880,260,"PropertyDescriptor_HasSetter native v8natives.js:458:50",0x1bfaef47640,~
code-creation,LazyCompile,0,0x23d2c9569a0,260,"PropertyDescriptor_GetSetter native v8natives.js:455:47",0x1bfaef475b0,~
code-creation,LazyCompile,0,0x23d2c950f20,572," native messages.js:773:21",0x1bfaef84360,
code-creation,Handler,3,0x23d2c956ac0,141,"$objectDefineProperty"
code-creation,Stub,3,0x23d2c956b60,160,"StoreFieldStub"
code-creation,StoreIC,9,0x23d2c956c00,134,"get"
code-creation,Stub,3,0x23d2c956ca0,160,"StoreFieldStub"
code-creation,StoreIC,9,0x23d2c956d40,134,"set"
tick,0xb079d1,115941,0,0x7ffd80fe31c0,0,0xb73110,0x23d2c95246b,0x23d2c951c17,0x23d2c951a2b,0x23d2c951513,0x23d2c95103a,0x23d2c950bcf,0x23d2c94fe4b
code-creation,Stub,2,0x23d2c956de0,2684,"RecordWriteStub"
code-creation,Stub,3,0x23d2c957860,272,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c957980,192,"value_"
code-creation,StoreIC,9,0x23d2c957a40,134,"value_"
code-creation,Stub,3,0x23d2c957ae0,272,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c957c00,192,"hasValue_"
code-creation,StoreIC,9,0x23d2c957cc0,134,"hasValue_"
code-creation,Stub,3,0x23d2c957d60,272,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c957e80,192,"writable_"
code-creation,StoreIC,9,0x23d2c957f40,134,"writable_"
tick,0x7fcd18c90187,117075,0,0xffffffffffffffff,0,0xb73110,0x23d2c9524a5,0x23d2c951c17,0x23d2c951a2b,0x23d2c951513,0x23d2c95103a,0x23d2c950bcf,0x23d2c94fe4b
code-creation,Stub,3,0x23d2c957fe0,272,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c958100,192,"hasWritable_"
code-creation,StoreIC,9,0x23d2c9581c0,134,"hasWritable_"
code-creation,Stub,3,0x23d2c958260,272,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c958380,192,"enumerable_"
code-creation,StoreIC,9,0x23d2c958440,134,"enumerable_"
code-creation,Stub,3,0x23d2c9584e0,272,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c958600,192,"hasEnumerable_"
code-creation,StoreIC,9,0x23d2c9586c0,134,"hasEnumerable_"
tick,0x7fcd18c90187,118094,0,0xffffffffffffffff,0,0xb73110,0x23d2c9524fc,0x23d2c951c17,0x23d2c951a2b,0x23d2c951513,0x23d2c95103a,0x23d2c950bcf,0x23d2c94fe4b
code-creation,Stub,3,0x23d2c958760,272,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c958880,192,"configurable_"
code-creation,StoreIC,9,0x23d2c958940,134,"configurable_"
code-creation,Stub,3,0x23d2c9589e0,272,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c958b00,192,"hasConfigurable_"
code-creation,StoreIC,9,0x23d2c958bc0,134,"hasConfigurable_"
code-creation,Stub,3,0x23d2c958c60,272,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c958d80,192,"get_"
code-creation,StoreIC,9,0x23d2c958e40,134,"get_"
tick,0xd65e59,119178,0,0x24778c8,0,0xb73110,0x23d2c95256a,0x23d2c951c17,0x23d2c951a2b,0x23d2c951513,0x23d2c95103a,0x23d2c950bcf,0x23d2c94fe4b
code-creation,Stub,3,0x23d2c958ee0,272,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c959000,192,"hasGetter_"
code-creation,StoreIC,9,0x23d2c9590c0,134,"hasGetter_"
code-creation,Stub,3,0x23d2c959160,272,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c959280,192,"set_"
code-creation,StoreIC,9,0x23d2c959340,134,"set_"
code-creation,Stub,3,0x23d2c9593e0,272,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c959500,192,"hasSetter_"
code-creation,StoreIC,9,0x23d2c9595c0,134,"hasSetter_"
code-creation,Stub,3,0x23d2c959660,120,"LoadConstantStub"
tick,0x7fcd18c90187,120369,0,0x0,0,0xb772e0,0x23d2c951d42,0x23d2c951a2b,0x23d2c951513,0x23d2c95103a,0x23d2c950bcf,0x23d2c94fe4b
code-creation,Handler,3,0x23d2c9596e0,164,"setConfigurable"
code-creation,Handler,3,0x23d2c9597a0,141,"$toBoolean"
code-creation,Stub,3,0x23d2c959840,112,"LoadFieldStub"
code-creation,Stub,3,0x23d2c9598c0,220,"StoreFieldStub"
code-creation,StoreIC,9,0x23d2c9599a0,134,"configurable_"
code-creation,Stub,3,0x23d2c959a40,220,"StoreFieldStub"
code-creation,StoreIC,9,0x23d2c959b20,134,"hasConfigurable_"
code-creation,Stub,3,0x23d2c959bc0,120,"LoadConstantStub"
tick,0x7fcd18c90187,121418,0,0xffffffff00000000,0,0xb772e0,0x23d2c9520e5,0x23d2c951a2b,0x23d2c951513,0x23d2c95103a,0x23d2c950bcf,0x23d2c94fe4b
code-creation,Handler,3,0x23d2c959c40,164,"setGet"
code-creation,Stub,3,0x23d2c959d00,220,"StoreFieldStub"
code-creation,StoreIC,9,0x23d2c959de0,134,"get_"
code-creation,Stub,3,0x23d2c959e80,220,"StoreFieldStub"
code-creation,StoreIC,9,0x23d2c959f60,134,"hasGetter_"
code-creation,Stub,3,0x23d2c95a000,120,"LoadConstantStub"
code-creation,Handler,3,0x23d2c95a080,164,"setSet"
code-creation,Stub,3,0x23d2c95a140,220,"StoreFieldStub"
code-creation,StoreIC,9,0x23d2c95a220,134,"set_"
tick,0x7fcd18c90187,122490,0,0x23d2c95a141,0,0xb73110,0x23d2c952d8d,0x23d2c9522d7,0x23d2c951a2b,0x23d2c951513,0x23d2c95103a,0x23d2c950bcf,0x23d2c94fe4b
code-creation,Stub,3,0x23d2c95a2c0,220,"StoreFieldStub"
code-creation,StoreIC,9,0x23d2c95a3a0,134,"hasSetter_"
code-creation,Stub,3,0x23d2c95a440,120,"LoadConstantStub"
code-creation,Handler,3,0x23d2c95a4c0,164,"hasEnumerable"
code-creation,Stub,3,0x23d2c95a580,112,"LoadFieldStub"
code-creation,Stub,3,0x23d2c95a600,120,"LoadConstantStub"
code-creation,Handler,3,0x23d2c95a680,164,"hasConfigurable"
code-creation,Stub,3,0x23d2c95a740,112,"LoadFieldStub"
code-creation,Stub,3,0x23d2c95a7c0,120,"LoadConstantStub"
tick,0x7fcd18c0e517,123629,0,0x10f1359,0,0xb772e0,0x23d2c954f66,0x23d2c953804,0x23d2c951a6d,0x23d2c951513,0x23d2c95103a,0x23d2c950bcf,0x23d2c94fe4b
code-creation,Handler,3,0x23d2c95a840,164,"isConfigurable"
code-creation,Stub,3,0x23d2c95a900,112,"LoadFieldStub"
code-creation,Stub,3,0x23d2c95a980,120,"LoadConstantStub"
code-creation,Handler,3,0x23d2c95aa00,164,"getGet"
code-creation,Stub,3,0x23d2c95aac0,112,"LoadFieldStub"
code-creation,Stub,3,0x23d2c95ab40,120,"LoadConstantStub"
code-creation,Handler,3,0x23d2c95abc0,164,"hasSetter"
code-creation,Stub,3,0x23d2c95ac80,112,"LoadFieldStub"
tick,0x7fcd18c90187,124620,0,0x0,0,0xb772e0,0x23d2c956936,0x23d2c9555fe,0x23d2c953804,0x23d2c951a6d,0x23d2c951513,0x23d2c95103a,0x23d2c950bcf,0x23d2c94fe4b
code-creation,Stub,3,0x23d2c95ad00,120,"LoadConstantStub"
code-creation,Handler,3,0x23d2c95ad80,164,"getSet"
code-creation,Stub,3,0x23d2c95ae40,112,"LoadFieldStub"
code-creation,LazyCompile,0,0x23d2c950f20,572," native messages.js:773:21",0x1bfaef84360,
code-creation,LazyCompile,0,0x23d2c950f20,572," native messages.js:773:21",0x1bfaef84360,
code-creation,LazyCompile,0,0x23d2c950f20,572," native messages.js:773:21",0x1bfaef84360,
code-creation,LazyCompile,0,0x23d2c950f20,572," native messages.js:773:21",0x1bfaef84360,
code-creation,LazyCompile,0,0x23d2c950f20,572," native messages.js:773:21",0x1bfaef84360,
tick,0x71ac80,125719,0,0x8ce79d,2,0xc52c10,0x23d2c9505f7
code-creation,Stub,8,0x23d2c95aec0,513,"CallICStub(args(5), FUNCTION, "
code-creation,Stub,8,0x23d2c95b0e0,113,"CallICTrampolineStub"
code-creation,LazyCompile,0,0x23d2c95b160,252,"MakeRangeError native messages.js:865:24",0x1bfaef81180,~
code-creation,LazyCompile,0,0x23d2c95b260,404,"MakeGenericError native messages.js:245:26",0x1bfaef7cd80,~
code-disable-optimization,"FormatMessage","TryCatchStatement"
code-creation,LazyCompile,0,0x23d2c95b400,644,"FormatMessage native messages.js:255:23",0x1bfaef7ce10,
code-creation,Stub,2,0x23d2c95b6a0,942,"SubStringStub"
tick,0xd04ba0,126787,0,0x7ffd80fe3b00,2,0xc52c10,0x23d2c95b4c7,0x23d2c95b37d,0x23d2c95b207,0x23d2c9505f7
code-creation,LazyCompile,0,0x23d2c95ba60,1788,"NoSideEffectToString native messages.js:182:30",0x1bfaef7cb40,~
code-creation,Function,0,0x23d2c95c160,1028," native json.js:3:10",0x1bfaef8a368,~
code-creation,Script,0,0x23d2c95c580,292,"native json.js",0x1bfaef8a488,~
code-creation,Function,0,0x23d2c95c6c0,5428," native array-iterator.js:4:10",0x1bfaef8b6a8,~
tick,0x7fcd18c08880,128126,0,0x0,2
code-creation,Script,0,0x23d2c95dc00,292,"native array-iterator.js",0x1bfaef8b7d0,~
code-creation,Function,0,0x23d2c95dd40,1476," native string-iterator.js:2:10",0x1bfaef8c248,~
code-creation,Script,0,0x23d2c95e320,252,"native string-iterator.js",0x1bfaef8c368,~
code-creation,Function,0,0x23d2c95e420,828," native templates.js:3:10",0x1bfaef8cb30,~
tick,0x7fcd18c90187,129150,0,0x0,2
code-creation,Script,0,0x23d2c95e760,292,"native templates.js",0x1bfaef8cc50,~
tick,0x901b6e,130179,0,0x0,2
tick,0xcbc1d0,131522,0,0x0,2
code-creation,Function,0,0x23d2c95e8a0,12972," native i18n.js:2:10",0x1bfaef936d0,~
code-creation,Script,0,0x23d2c961b60,252,"native i18n.js",0x1bfaef937f0,~
code-creation,Stub,2,0x23d2c961c60,378,"FastNewContextStub"
code-creation,LazyCompile,0,0x23d2c961de0,556,"addBoundMethod native i18n.js:119:24",0x1bfaef90368,~
tick,0x7fcd18c90187,132601,0,0x10a00b0,2,0xc52c10,0x23d2c9605f3
code-creation,LazyCompile,0,0x23d2c962020,276,"PropertyDescriptor_SetEnumerable native v8natives.js:410:58",0x1bfaef46e60,~
code-creation,LazyCompile,0,0x23d2c962140,260,"PropertyDescriptor_IsEnumerable native v8natives.js:414:56",0x1bfaef46ef0,~
code-creation,StoreIC,9,0x23d2c962260,134,"get"
code-creation,Stub,3,0x23d2c962300,120,"LoadConstantStub"
code-creation,Handler,3,0x23d2c962380,164,"setEnumerable"
code-creation,Stub,3,0x23d2c962440,220,"StoreFieldStub"
code-creation,StoreIC,9,0x23d2c962520,134,"enumerable_"
tick,0x7fcd18c90187,133656,0,0x23d2c962441,0,0xb73110,0x23d2c9620cd,0x23d2c951cec,0x23d2c951a2b,0x23d2c961fbe,0x23d2c960a5f
code-creation,Stub,3,0x23d2c9625c0,220,"StoreFieldStub"
code-creation,StoreIC,9,0x23d2c9626a0,134,"hasEnumerable_"
code-creation,Stub,3,0x23d2c962740,120,"LoadConstantStub"
code-creation,Handler,3,0x23d2c9627c0,164,"isEnumerable"
code-creation,Stub,3,0x23d2c962880,112,"LoadFieldStub"
code-creation,LazyCompile,0,0x23d2c962900,284,"ToName native runtime.js:549:16",0x1bfaef3c3e0,~
tick,0xb9f2c0,134709,0,0xba6c33,2,0xc52dc0,0x23d2c95297a,0x23d2c951df1,0x23d2c951a2b,0x23d2c961fbe,0x23d2c9613eb
code-creation,LazyCompile,1,0x23d2c962a20,274,"ToName native runtime.js:549:16",0x1bfaef3c3e0,*
code-creation,LazyCompile,0,0x23d2c962b40,404,"OverrideFunction native v8natives.js:60:26",0x1bfaef43a38,~
code-creation,LazyCompile,0,0x23d2c962ce0,276,"PropertyDescriptor_SetValue native v8natives.js:400:48",0x1bfaef46cb0,~
code-creation,Stub,2,0x23d2c962e00,336,"LoadFastElementStub"
code-creation,Stub,3,0x23d2c962f60,220,"StoreFieldStub"
code-creation,StoreIC,9,0x23d2c963040,134,"value_"
tick,0xba15e4,135789,0,0x7ffd80fe3270,0,0xb73110,0x23d2c962daa,0x23d2c9559dd,0x23d2c953947,0x23d2c953804,0x23d2c951a6d,0x23d2c962c28,0x23d2c961861
code-creation,Stub,3,0x23d2c9630e0,220,"StoreFieldStub"
code-creation,StoreIC,9,0x23d2c9631c0,134,"hasValue_"
code-creation,LazyCompile,0,0x23d2c963260,276,"PropertyDescriptor_SetWritable native v8natives.js:420:54",0x1bfaef47010,~
code-creation,Stub,12,0x23d2c963380,628,"CompareICStub"
code-creation,LazyCompile,0,0x23d2c963600,812,"SameValue native runtime.js:580:19",0x1bfaef3c740,~
code-creation,Stub,12,0x23d2c963940,675,"CompareICStub"
code-creation,Handler,3,0x23d2c963c00,141,"$sameValue"
code-creation,LazyCompile,0,0x23d2c963ca0,260,"PropertyDescriptor_GetValue native v8natives.js:404:48",0x1bfaef46d40,~
code-creation,LazyCompile,0,0x23d2c963dc0,260,"PropertyDescriptor_IsWritable native v8natives.js:424:52",0x1bfaef470a0,~
tick,0x7fcd18c90187,136906,0,0x10a00b0,2,0xc52c10,0x23d2c955273,0x23d2c953804,0x23d2c951a6d,0x23d2c962c28,0x23d2c961861
code-creation,Handler,3,0x23d2c963ee0,141,"$overrideFunction"
code-creation,StoreIC,9,0x23d2c963f80,134,"value"
code-creation,Stub,3,0x23d2c964020,120,"LoadConstantStub"
code-creation,Handler,3,0x23d2c9640a0,164,"setValue"
code-creation,Stub,3,0x23d2c964160,120,"LoadConstantStub"
code-creation,Handler,3,0x23d2c9641e0,164,"setWritable"
code-creation,Stub,3,0x23d2c9642a0,220,"StoreFieldStub"
code-creation,StoreIC,9,0x23d2c964380,134,"writable_"
tick,0x93c166,137942,0,0x2477c80,0,0xb73110,0x23d2c96332a,0x23d2c955a42,0x23d2c953947,0x23d2c953804,0x23d2c951a6d,0x23d2c962c28,0x23d2c9618e7
code-creation,Stub,3,0x23d2c964420,220,"StoreFieldStub"
code-creation,StoreIC,9,0x23d2c964500,134,"hasWritable_"
code-creation,Stub,3,0x23d2c9645a0,120,"LoadConstantStub"
code-creation,Handler,3,0x23d2c964620,164,"getValue"
code-creation,Stub,3,0x23d2c9646e0,120,"LoadConstantStub"
code-creation,Handler,3,0x23d2c964760,164,"isWritable"
code-creation,Function,0,0x23d2c964820,188," native dummy.js:1:10",0x1bfaef95f08,~
code-creation,Script,0,0x23d2c9648e0,252,"native dummy.js",0x1bfaef96020,~
tick,0x7fcd18c90187,139107,0,0x0,2
tick,0xc25ca5,140115,0,0x0,2
code-creation,Function,0,0x23d2c9649e0,3172," node.js:9:10",0x1bfaef9e6b0,~
code-creation,Script,0,0x23d2c965660,252,"node.js",0x1bfaef9e7d8,~
tick,0x7fcd18c90187,141231,0,0x0,2
tick,0x7fcd18c3b7ec,143357,0,0x0,1
tick,0xbf43df,144495,1,0xdb47d0,3,0x923420,0x23d2c965179
tick,0xa99688,145529,0,0x0,1
code-creation,LazyCompile,0,0x23d2c965760,1928,"some native array.js:914:19",0x1bfaef4e310,~
code-creation,Stub,13,0x23d2c965f00,232,"CompareNilICStub(NullValue)(MonomorphicMap)"
code-creation,Stub,13,0x23d2c966000,232,"CompareNilICStub(NullValue)(MonomorphicMap)"
tick,0xcb4fff,146569,0,0x109db01,2,0xc52c10,0x23d2c9658e1,0x23d2c965330
code-creation,LazyCompile,0,0x23d2c966100,732,"ToObject native runtime.js:552:18",0x1bfaef3c470,~
code-disable-optimization,"SHR","Call to a JavaScript runtime function"
code-creation,LazyCompile,0,0x23d2c9663e0,484,"SHR native runtime.js:330:17",0x1bfaef3dad8,
code-creation,LazyCompile,0,0x23d2c9665e0,484," node.js:903:58",0x1bfaef9de98,~
code-creation,LazyCompile,0,0x23d2c9667e0,1204,"DoConstructRegExp native regexp.js:19:27",0x1bfaef5f390,~
code-creation,Handler,3,0x23d2c966ca0,141,"$toString"
code-creation,LazyCompile,0,0x23d2c966d40,1132,"match native string.js:103:23",0x1bfaef529f8,~
tick,0x7fcd18c90187,147624,0,0x10a00b0,2,0xc52c10,0x23d2c96676e,0x23d2c965d9f,0x23d2c965330
code-creation,Stub,13,0x23d2c9671c0,232,"CompareNilICStub(NullValue)(MonomorphicMap)"
code-creation,Stub,2,0x23d2c9672c0,1801,"RecordWriteStub"
code-creation,Stub,2,0x23d2c9679e0,923,"RegExpExecStub"
code-creation,Stub,2,0x23d2c967d80,710,"RegExpConstructResultStub"
code-creation,LazyCompile,0,0x23d2c968060,1080,"RegExpExecNoTests native regexp.js:63:27",0x1bfaef5f5d0,~
code-creation,RegExp,5,0x23d2c9684a0,1028,"^--expose[-_]internals$"
code-creation,Stub,14,0x23d2c9688c0,204,"ToBooleanStub(Null)"
tick,0x7fcd18c0e429,148737,0,0x7fcd18bdcc02,0,0xb76320,0x23d2c965dc6,0x23d2c965330
code-creation,Stub,8,0x23d2c9689a0,631,"CallICStub(args(2), METHOD, "
code-creation,Stub,8,0x23d2c968c20,113,"CallICTrampolineStub"
code-creation,LazyCompile,0,0x23d2c968ca0,5220,"startup node.js:12:19",0x1bfaef9d1a8,~
code-creation,LazyCompile,0,0x23d2c96a120,932,"NativeModule.require node.js:871:34",0x1bfaef9dce8,~
code-creation,LazyCompile,0,0x23d2c96a4e0,252,"NativeModule.getCached node.js:895:36",0x1bfaef9dd78,~
tick,0xcf1624,149724,0,0x2473c50,0,0xb76320,0x23d2c96a262,0x23d2c968d77,0x23d2c9655f2
code-creation,Stub,14,0x23d2c96a5e0,204,"ToBooleanStub(Undefined)"
code-creation,LazyCompile,0,0x23d2c96a6c0,300,"NativeModule.exists node.js:899:33",0x1bfaef9de08,~
code-creation,Stub,11,0x23d2c96a800,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,LazyCompile,0,0x23d2c96a880,348,"NativeModule node.js:861:24",0x1bfaef9d3e8,~
code-creation,Stub,11,0x23d2c96a9e0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,LazyCompile,0,0x23d2c96aa60,268,"NativeModule.cache node.js:947:42",0x1bfaef9e2a8,~
code-creation,LazyCompile,0,0x23d2c96ab80,700,"NativeModule.compile node.js:937:44",0x1bfaef9e218,~
tick,0x7fcd18c90187,150884,0,0x10a00b0,2,0xc52c10,0x23d2c96a483,0x23d2c968d77,0x23d2c9655f2
code-creation,LazyCompile,0,0x23d2c96ae40,252,"NativeModule.getSource node.js:924:36",0x1bfaef9e0d8,~
code-creation,LazyCompile,0,0x23d2c96af40,340,"NativeModule.wrap node.js:928:31",0x1bfaef9e168,~
code-creation,Stub,11,0x23d2c96b0a0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,11,0x23d2c96b120,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,LazyCompile,0,0x23d2c96b1a0,316,"runInThisContext node.js:856:28",0x1bfaef9d358,~
tick,0xcb48c1,151990,1,0xdcae70,2,0x922060,0x23d2c96b247,0x23d2c96ad3e,0x23d2c96a483,0x23d2c968d77,0x23d2c9655f2
code-creation,Function,0,0x23d2c96b2e0,2220," events.js:1:11",0x3ee022478588,~
code-creation,Script,0,0x23d2c96bba0,252,"events.js",0x3ee0224786a8,~
code-creation,Handler,3,0x23d2c96bca0,161,"undefined"
code-creation,LazyCompile,0,0x23d2c96bd60,540,"create native v8natives.js:885:22",0x1bfaef455c8,~
code-creation,LazyCompile,0,0x23d2c96bf80,1324,"defineProperties native v8natives.js:929:32",0x1bfaef45778,~
tick,0x9100d0,153070,0,0xbd9749,2,0xc52c10,0x23d2c96c13e,0x23d2c96bf24,0x23d2c968edf,0x23d2c9655f2
code-creation,LazyCompile,0,0x23d2c96c4c0,1420,"GetOwnEnumerablePropertyNames native v8natives.js:911:39",0x1bfaef456e8,~
code-creation,Stub,2,0x23d2c96ca60,300,"LoadFastElementStub"
code-creation,LazyCompile,0,0x23d2c96cba0,524,"set __proto__ native v8natives.js:1067:24",0x1bfaef45d18,~
code-creation,Stub,13,0x23d2c96cdc0,232,"CompareNilICStub(NullValue)(MonomorphicMap)"
code-creation,LazyCompile,0,0x23d2c96cec0,292,"EventEmitter events.js:5:22",0x3ee022477780,~
code-creation,Stub,2,0x23d2c96d000,397,"InstanceofStub"
code-creation,LazyCompile,0,0x23d2c96d1a0,1020,"EventEmitter.init events.js:23:29",0x3ee022477d20,~
tick,0x7fcd18c90187,154205,0,0x10a00b0,2,0xc52c10,0x23d2c96cf94,0x23d2c968f3a,0x23d2c9655f2
code-creation,LazyCompile,0,0x23d2c96d5a0,340,"getPrototypeOf native v8natives.js:781:30",0x1bfaef451d8,~
code-creation,Stub,12,0x23d2c96d700,675,"CompareICStub"
code-creation,LazyCompile,0,0x23d2c96d9c0,324,"startup.processFatal node.js:195:34",0x1bfaef9d6b8,~
code-creation,LazyCompile,0,0x23d2c96db20,684,"startup.globalVariables node.js:159:37",0x1bfaef9d478,~
code-creation,Handler,3,0x23d2c96dde0,171,"global"
code-creation,Stub,3,0x23d2c96dea0,116,"LoadFieldStub"
code-creation,Stub,3,0x23d2c96df20,120,"LoadConstantStub"
tick,0x9271b1,155239,0,0x7ffd80fe3ec0,0,0xb772e0,0x23d2c96a2b3,0x23d2c96dd13,0x23d2c968fe5,0x23d2c9655f2
code-creation,Stub,3,0x23d2c96dfa0,116,"LoadFieldStub"
code-creation,Stub,2,0x23d2c96e020,1258,"NameDictionaryLookupStub"
code-creation,Handler,3,0x23d2c96e520,585,"hasOwnProperty"
code-creation,Handler,3,0x23d2c96e780,164,"push"
code-creation,Handler,3,0x23d2c96e840,192,"filename"
code-creation,StoreIC,9,0x23d2c96e900,134,"filename"
code-creation,Handler,3,0x23d2c96e9a0,192,"id"
code-creation,StoreIC,9,0x23d2c96ea60,134,"id"
code-creation,Handler,3,0x23d2c96eb00,192,"exports"
code-creation,StoreIC,9,0x23d2c96ebc0,134,"exports"
code-creation,Handler,3,0x23d2c96ec60,192,"loaded"
tick,0xcf67b6,156326,0,0x2454e4d,0,0xb73110,0x23d2c96a997,0x23d2c96a3ff,0x23d2c96dd13,0x23d2c968fe5,0x23d2c9655f2
code-creation,StoreIC,9,0x23d2c96ed20,134,"loaded"
